timestamp,branch_id,revenue,service_time,rating
2024-01-05 09:00:00,Branch2,368.39,10.08,3.59
2024-08-18 19:00:00,Branch1,111.0,7.47,4.38
2025-02-15 09:00:00,Branch5,417.69,6.54,3.15
2025-05-27 01:00:00,Branch5,381.2,5.02,3.72
2025-05-23 16:00:00,Branch5,396.69,8.1,3.95
2025-03-27 04:00:00,Branch1,153.99,11.17,4.56
2024-10-09 19:00:00,Branch3,456.55,8.65,3.68
2024-03-30 01:00:00,Branch3,93.78,9.63,3.91
2025-04-28 16:00:00,Branch4,164.13,10.86,4.26
2024-07-04 05:00:00,Branch3,348.36,9.62,4.25
2024-05-27 02:00:00,Branch3,353.17,15.87,4.04
2024-02-23 14:00:00,Branch5,191.0,12.38,3.66
2025-04-18 19:00:00,Branch2,365.68,5.29,4.34
2025-07-10 06:00:00,Branch3,224.57,8.4,4.67
2024-10-20 20:00:00,Branch3,50.08,15.64,3.31
2025-08-26 22:00:00,Branch1,123.17,9.51,3.68
2024-06-01 06:00:00,Branch4,447.18,18.8,4.34
2024-10-22 22:00:00,Branch1,150.21,15.69,4.51
2024-04-08 07:00:00,Branch5,100.81,9.35,4.56
2024-12-03 17:00:00,Branch2,356.99,12.75,4.31
2024-12-25 20:00:00,Branch4,248.32,15.01,3.96
2024-09-25 09:00:00,Branch1,408.47,7.9,4.29
2024-07-29 07:00:00,Branch3,437.65,8.69,3.27
2024-12-08 19:00:00,Branch3,430.69,12.61,3.42
2024-08-04 19:00:00,Branch4,190.85,18.87,4.86
2025-02-06 19:00:00,Branch3,277.5,10.16,4.84
2025-05-21 05:00:00,Branch1,342.56,11.03,4.45
2024-03-15 22:00:00,Branch1,194.89,7.86,3.65
2025-02-22 05:00:00,Branch3,68.49,13.9,4.3
2025-02-04 00:00:00,Branch3,273.05,16.1,4.38
2024-08-08 11:00:00,Branch5,55.77,11.61,4.03
2024-08-16 23:00:00,Branch2,477.79,16.25,4.5
2025-02-16 12:00:00,Branch4,408.51,9.54,3.06
2025-07-23 17:00:00,Branch1,136.4,15.6,3.51
2025-09-12 14:00:00,Branch4,179.41,8.88,4.59
2025-04-08 18:00:00,Branch5,492.28,16.71,4.88
2024-09-18 20:00:00,Branch1,218.1,17.46,4.75
2024-10-30 13:00:00,Branch5,402.68,16.97,4.43
2024-02-24 04:00:00,Branch5,251.07,8.23,3.33
2024-10-13 05:00:00,Branch3,438.84,15.41,3.74
2025-01-28 03:00:00,Branch4,366.69,13.08,3.1
2025-05-22 00:00:00,Branch4,60.31,19.79,4.28
2024-05-09 01:00:00,Branch3,182.48,10.42,3.9
2024-07-11 08:00:00,Branch4,301.1,16.57,4.15
2025-08-10 06:00:00,Branch3,466.78,10.55,4.96
2024-01-01 09:00:00,Branch1,95.91,10.95,3.8
2025-07-06 23:00:00,Branch5,320.52,6.66,3.61
2025-03-18 09:00:00,Branch5,185.98,8.59,3.3
2024-08-27 16:00:00,Branch4,450.2,7.47,3.29
2025-02-14 12:00:00,Branch2,394.33,7.39,4.04
2025-03-26 23:00:00,Branch5,216.37,5.14,4.5
2024-09-19 07:00:00,Branch3,125.2,16.91,4.13
2024-07-19 15:00:00,Branch2,55.17,12.02,4.75
2024-02-14 16:00:00,Branch2,329.51,17.06,3.63
2024-05-14 09:00:00,Branch5,232.76,14.19,4.19
2025-07-01 18:00:00,Branch5,191.64,17.47,4.32
2024-02-24 20:00:00,Branch5,493.48,12.56,3.56
2024-08-25 11:00:00,Branch3,259.76,6.41,3.79
2025-05-29 01:00:00,Branch2,387.43,14.25,4.18
2024-10-10 15:00:00,Branch4,129.84,15.17,3.04
2024-10-05 02:00:00,Branch3,56.05,14.4,4.77
2024-06-02 11:00:00,Branch1,237.9,17.02,3.22
2024-10-28 03:00:00,Branch5,349.55,15.97,3.1
2024-05-16 09:00:00,Branch2,277.97,11.49,3.43
2024-10-18 16:00:00,Branch3,450.71,17.29,4.0
2024-01-07 01:00:00,Branch1,245.29,15.38,3.66
2024-07-27 18:00:00,Branch3,189.95,6.81,3.88
2024-05-06 16:00:00,Branch3,462.22,13.1,3.17
2025-02-06 06:00:00,Branch4,233.06,15.93,3.47
2025-08-30 09:00:00,Branch4,171.34,13.3,3.2
2025-06-20 04:00:00,Branch3,93.95,19.24,3.46
2025-02-11 08:00:00,Branch1,406.99,6.52,4.41
2024-01-21 02:00:00,Branch2,421.29,15.83,4.15
2024-05-12 11:00:00,Branch2,64.98,17.37,3.67
2024-02-22 01:00:00,Branch5,211.39,15.54,3.52
2025-06-24 00:00:00,Branch5,387.44,10.78,5.0
2024-01-27 06:00:00,Branch2,475.87,10.78,4.54
2025-01-03 21:00:00,Branch3,220.02,13.8,4.64
2025-05-02 07:00:00,Branch3,442.42,10.96,3.05
2024-04-28 20:00:00,Branch4,227.17,18.25,3.12
2025-03-20 02:00:00,Branch4,130.77,6.65,4.43
2024-02-11 03:00:00,Branch5,51.55,14.59,3.38
2024-11-13 14:00:00,Branch2,198.58,7.01,3.85
2024-11-01 07:00:00,Branch3,220.31,13.1,3.37
2025-02-09 18:00:00,Branch2,475.3,15.73,3.35
2025-01-03 09:00:00,Branch1,142.73,7.48,3.22
2025-01-16 16:00:00,Branch2,222.0,15.56,4.19
2025-03-27 05:00:00,Branch1,61.32,7.1,4.48
2024-02-15 20:00:00,Branch4,393.59,14.31,3.11
2024-10-04 04:00:00,Branch4,461.81,12.58,3.55
2024-12-25 16:00:00,Branch5,157.02,9.47,4.32
2024-11-05 05:00:00,Branch2,243.05,6.67,3.78
2024-07-28 00:00:00,Branch2,104.95,16.04,4.41
2024-02-02 01:00:00,Branch1,255.58,10.73,4.52
2024-02-25 23:00:00,Branch4,110.0,6.3,3.06
2025-08-11 02:00:00,Branch1,285.51,16.59,3.76
2024-06-30 14:00:00,Branch4,380.58,8.49,4.46
2025-05-11 17:00:00,Branch1,299.0,16.05,3.76
2025-05-19 02:00:00,Branch4,160.35,13.47,3.01
2025-02-11 01:00:00,Branch1,209.21,7.92,3.67
2024-10-09 12:00:00,Branch4,337.36,6.15,4.75
2025-05-23 08:00:00,Branch1,315.39,13.9,4.9
2024-10-02 02:00:00,Branch2,111.55,5.38,4.12
2025-07-07 14:00:00,Branch5,430.23,5.98,3.61
2025-04-25 23:00:00,Branch1,263.84,15.53,3.93
2025-06-25 03:00:00,Branch5,123.07,13.08,3.47
2024-04-07 21:00:00,Branch2,105.27,9.89,3.34
2025-05-06 10:00:00,Branch2,484.5,13.09,3.99
2024-08-25 11:00:00,Branch4,176.69,13.87,4.47
2024-02-21 17:00:00,Branch5,458.87,13.48,3.44
2024-02-16 21:00:00,Branch3,234.76,14.64,4.82
2025-03-25 17:00:00,Branch4,223.66,19.1,3.34
2025-09-01 07:00:00,Branch5,365.42,10.83,4.12
2025-01-25 22:00:00,Branch1,54.45,9.52,4.55
2024-10-08 20:00:00,Branch1,202.14,5.58,3.43
2024-07-31 13:00:00,Branch2,186.19,7.21,3.59
2025-05-28 11:00:00,Branch3,440.64,6.59,3.1
2025-06-26 23:00:00,Branch1,288.11,10.03,4.89
2025-08-08 12:00:00,Branch5,214.06,14.15,3.97
2025-06-10 16:00:00,Branch5,169.74,5.7,3.13
2024-11-22 19:00:00,Branch1,315.73,15.91,4.66
2025-08-15 02:00:00,Branch5,118.25,10.96,4.14
2024-01-04 00:00:00,Branch5,160.79,19.45,3.11
2024-08-16 00:00:00,Branch2,182.13,13.53,3.9
2025-02-25 02:00:00,Branch3,323.56,16.57,3.87
2024-08-04 05:00:00,Branch2,217.96,17.92,3.29
2024-04-13 00:00:00,Branch3,277.6,18.33,3.84
2025-04-13 06:00:00,Branch5,342.7,12.78,3.57
2024-01-30 11:00:00,Branch3,480.32,10.95,4.4
2024-03-16 04:00:00,Branch5,394.18,13.41,3.01
2024-10-06 08:00:00,Branch5,232.37,11.03,3.21
2024-06-03 17:00:00,Branch2,386.72,8.61,4.84
2024-07-29 11:00:00,Branch2,477.36,9.86,3.87
2025-03-24 04:00:00,Branch4,274.72,8.49,3.35
2024-04-13 03:00:00,Branch1,234.72,9.04,4.59
2024-05-30 10:00:00,Branch4,85.11,6.4,4.7
2024-06-26 07:00:00,Branch4,451.57,11.4,3.42
2025-08-26 12:00:00,Branch3,160.9,8.53,4.43
2025-04-03 23:00:00,Branch5,78.78,11.73,4.23
2024-11-04 05:00:00,Branch5,291.74,16.88,4.49
2024-03-13 07:00:00,Branch5,430.65,11.72,4.58
2025-02-11 09:00:00,Branch1,232.99,19.32,4.32
2024-12-10 02:00:00,Branch3,402.38,7.22,4.91
2025-04-13 21:00:00,Branch3,426.38,17.75,4.73
2024-11-28 11:00:00,Branch5,254.48,8.72,3.46
2024-04-11 04:00:00,Branch4,315.93,19.01,4.83
2025-05-29 09:00:00,Branch1,290.26,8.41,3.72
2024-11-05 10:00:00,Branch4,472.64,16.2,4.45
2024-12-21 13:00:00,Branch2,376.48,5.93,4.7
2024-08-06 17:00:00,Branch3,466.4,14.45,3.87
2025-04-01 22:00:00,Branch3,149.0,8.28,3.1
2024-08-08 11:00:00,Branch4,189.61,15.05,4.9
2024-04-27 09:00:00,Branch1,81.91,14.54,3.14
2025-03-28 05:00:00,Branch3,274.96,18.86,3.7
2025-01-27 16:00:00,Branch4,443.27,14.4,4.19
2024-06-10 10:00:00,Branch1,197.08,11.12,3.24
2025-03-17 09:00:00,Branch4,107.73,7.9,4.68
2025-02-07 14:00:00,Branch1,80.8,14.86,3.41
2025-08-10 21:00:00,Branch5,251.38,6.75,4.97
2024-06-24 11:00:00,Branch1,123.81,17.43,4.83
2024-01-28 13:00:00,Branch2,205.75,8.71,4.21
2025-05-18 03:00:00,Branch5,418.99,12.86,4.32
2025-07-27 01:00:00,Branch4,222.82,13.94,4.07
2025-05-07 03:00:00,Branch5,324.44,10.44,3.78
2025-09-08 04:00:00,Branch5,275.97,14.96,3.7
2025-02-23 04:00:00,Branch4,373.34,8.75,4.78
2025-03-14 14:00:00,Branch4,120.27,5.52,4.15
2024-05-20 14:00:00,Branch2,464.2,19.39,4.65
2025-01-18 16:00:00,Branch4,339.63,9.8,4.03
2025-06-08 22:00:00,Branch3,171.93,15.7,3.61
2024-01-09 15:00:00,Branch3,105.46,12.61,3.18
2024-04-21 01:00:00,Branch2,117.38,15.03,3.65
2024-04-13 21:00:00,Branch1,402.2,6.66,4.76
2024-10-10 21:00:00,Branch1,314.65,12.78,4.42
2024-01-27 08:00:00,Branch3,221.34,10.88,4.57
2025-03-04 22:00:00,Branch4,199.81,11.78,4.55
2025-04-09 15:00:00,Branch2,435.09,19.49,3.24
2024-05-08 11:00:00,Branch1,443.64,7.04,3.32
2025-06-23 08:00:00,Branch1,311.57,16.32,3.63
2025-07-25 07:00:00,Branch5,286.04,9.96,3.6
2025-02-25 19:00:00,Branch3,417.4,9.36,3.13
2024-06-03 23:00:00,Branch4,387.2,9.06,3.31
2024-10-23 19:00:00,Branch2,230.15,10.23,4.71
2025-03-24 02:00:00,Branch1,87.23,10.36,4.18
2024-03-10 23:00:00,Branch5,395.83,9.06,3.68
2024-01-10 20:00:00,Branch3,125.92,15.01,4.05
2024-11-06 06:00:00,Branch3,57.37,5.72,3.52
2024-07-04 03:00:00,Branch2,429.49,9.98,4.17
2024-10-09 02:00:00,Branch1,310.21,9.2,3.15
2025-06-22 05:00:00,Branch2,451.25,16.27,4.81
2025-02-09 12:00:00,Branch2,268.06,7.2,3.48
2024-09-11 03:00:00,Branch5,466.92,19.11,4.64
2025-05-20 15:00:00,Branch3,209.29,7.56,4.32
2025-07-18 23:00:00,Branch4,376.03,10.55,4.05
2024-12-22 11:00:00,Branch3,185.44,8.0,4.86
2024-04-08 16:00:00,Branch3,50.52,9.3,3.31
2024-01-12 21:00:00,Branch5,220.89,16.42,3.24
2024-01-07 04:00:00,Branch4,381.99,12.15,3.64
2025-07-12 03:00:00,Branch1,117.51,7.44,4.66
2024-06-17 05:00:00,Branch4,277.16,5.7,3.07
2024-09-29 21:00:00,Branch1,145.54,8.45,3.48
2024-10-23 17:00:00,Branch4,83.58,19.18,3.85
2025-06-14 23:00:00,Branch2,327.85,17.68,4.43
2025-02-18 22:00:00,Branch4,478.39,11.6,3.6
2024-07-22 23:00:00,Branch5,189.82,12.23,3.9
2024-08-08 00:00:00,Branch1,311.29,18.49,3.67
2024-02-12 04:00:00,Branch3,479.12,13.87,3.18
2025-04-04 07:00:00,Branch5,342.72,18.21,4.48
2025-03-21 19:00:00,Branch1,352.9,12.38,3.92
2025-02-08 19:00:00,Branch1,130.52,8.0,4.63
2024-04-26 01:00:00,Branch3,271.67,15.89,4.39
2025-03-23 20:00:00,Branch2,215.19,12.9,3.12
2024-06-04 05:00:00,Branch5,261.93,15.03,4.0
2024-07-09 16:00:00,Branch3,410.37,7.36,4.98
2024-08-28 22:00:00,Branch3,257.31,14.71,3.62
2024-09-17 17:00:00,Branch2,78.28,10.73,3.99
2025-02-12 01:00:00,Branch5,457.49,9.98,4.3
2024-04-10 08:00:00,Branch3,295.17,15.07,3.4
2024-01-15 04:00:00,Branch2,466.02,13.88,4.41
2024-04-27 09:00:00,Branch5,307.56,14.74,4.32
2025-08-18 18:00:00,Branch4,81.34,19.48,3.75
2024-04-14 00:00:00,Branch1,298.79,15.52,3.57
2024-09-05 10:00:00,Branch2,309.08,14.61,4.84
2025-06-30 18:00:00,Branch1,146.45,14.2,3.25
2024-08-08 19:00:00,Branch4,261.96,10.98,3.86
2025-02-17 05:00:00,Branch3,256.75,17.59,4.53
2024-11-11 14:00:00,Branch3,330.29,10.71,3.3
2024-03-11 09:00:00,Branch5,166.83,15.5,4.87
2024-05-16 03:00:00,Branch2,311.79,9.4,4.05
2024-07-02 14:00:00,Branch2,158.43,7.22,4.01
2024-12-18 05:00:00,Branch5,250.9,6.95,3.85
2024-03-01 02:00:00,Branch1,105.22,14.52,4.73
2024-12-24 05:00:00,Branch3,66.79,9.92,4.9
2025-03-08 14:00:00,Branch3,194.26,9.13,3.76
2024-07-03 21:00:00,Branch2,173.56,13.88,4.08
2024-08-14 11:00:00,Branch2,233.12,5.39,3.63
2024-12-17 11:00:00,Branch5,482.89,8.69,3.74
2025-06-16 09:00:00,Branch4,285.0,10.11,3.06
2024-06-20 03:00:00,Branch1,298.93,15.63,4.57
2024-01-24 08:00:00,Branch4,473.72,13.18,4.94
2025-05-28 17:00:00,Branch4,464.52,17.84,4.54
2025-03-30 21:00:00,Branch2,447.85,10.02,4.04
2025-01-01 01:00:00,Branch2,94.1,9.45,4.66
2024-08-19 04:00:00,Branch2,335.43,5.5,4.72
2024-03-17 02:00:00,Branch4,413.64,19.28,4.09
2025-04-20 21:00:00,Branch1,426.01,12.52,4.87
2025-04-23 07:00:00,Branch2,310.06,12.54,3.06
2025-05-26 01:00:00,Branch3,57.87,18.85,3.02
2025-08-05 13:00:00,Branch1,488.17,9.35,3.16
2024-11-13 21:00:00,Branch3,262.49,9.98,3.12
2024-12-12 21:00:00,Branch1,227.12,14.85,3.85
2024-05-10 18:00:00,Branch2,227.73,16.78,4.88
2025-05-19 15:00:00,Branch5,240.87,15.49,4.35
2025-07-05 11:00:00,Branch2,158.98,16.83,4.32
2024-11-16 13:00:00,Branch4,197.3,13.63,3.77
2024-12-10 08:00:00,Branch4,493.41,17.94,4.07
2025-06-12 14:00:00,Branch1,215.68,13.25,3.61
2025-07-25 12:00:00,Branch4,287.03,8.44,4.04
2024-11-22 18:00:00,Branch2,431.73,13.13,4.49
2024-10-07 01:00:00,Branch3,287.34,15.69,4.12
2024-10-18 18:00:00,Branch2,196.0,14.8,3.84
2024-06-25 01:00:00,Branch1,285.69,8.65,4.69
2024-05-04 02:00:00,Branch4,101.34,5.62,3.57
2024-11-03 05:00:00,Branch3,108.5,8.79,3.96
2024-09-03 03:00:00,Branch5,362.35,19.76,4.96
2024-09-11 01:00:00,Branch3,462.86,7.77,4.93
2025-06-07 01:00:00,Branch3,376.56,11.97,3.01
2024-08-23 16:00:00,Branch2,83.58,14.58,4.06
2025-02-28 01:00:00,Branch5,231.3,18.19,3.67
2025-01-09 08:00:00,Branch1,51.15,16.4,3.58
2025-08-30 20:00:00,Branch1,280.04,18.63,4.19
2025-07-20 16:00:00,Branch3,136.94,14.07,3.89
2024-06-26 11:00:00,Branch3,440.67,17.98,4.47
2024-12-11 06:00:00,Branch4,96.95,8.96,3.05
2024-09-02 21:00:00,Branch5,50.65,11.46,4.85
2025-01-23 13:00:00,Branch3,253.02,17.66,4.14
2025-09-03 07:00:00,Branch4,119.94,9.88,4.37
2024-07-23 21:00:00,Branch5,382.09,18.07,4.21
2024-12-17 05:00:00,Branch1,463.97,10.45,4.98
2025-09-05 04:00:00,Branch4,68.87,10.45,4.97
2025-04-09 02:00:00,Branch5,228.01,9.64,4.22
2024-04-15 10:00:00,Branch4,498.57,13.2,4.37
2024-03-22 16:00:00,Branch3,379.7,6.94,4.24
2024-10-20 13:00:00,Branch2,478.93,5.55,3.62
2024-02-13 16:00:00,Branch1,123.84,18.46,3.39
2024-08-28 12:00:00,Branch3,149.62,18.93,3.81
2024-04-15 09:00:00,Branch3,119.67,6.14,4.37
2024-05-03 12:00:00,Branch5,186.07,13.25,3.11
2024-10-24 09:00:00,Branch4,375.97,13.1,4.03
2024-02-10 03:00:00,Branch1,124.23,10.59,3.82
2024-01-23 08:00:00,Branch3,285.91,13.53,4.05
2025-08-01 19:00:00,Branch5,171.14,11.87,4.72
2024-11-01 20:00:00,Branch1,423.14,12.34,3.1
2025-08-17 11:00:00,Branch4,52.97,16.33,4.53
2024-10-26 03:00:00,Branch3,150.4,12.89,4.33
2024-11-27 23:00:00,Branch3,322.36,9.85,3.41
2025-06-01 07:00:00,Branch3,93.52,13.72,4.47
2025-05-09 15:00:00,Branch1,259.84,14.61,3.99
2025-05-30 19:00:00,Branch1,246.29,14.93,3.96
2025-05-11 12:00:00,Branch1,433.64,14.27,3.97
2024-12-29 22:00:00,Branch1,331.43,14.97,4.9
2024-02-05 05:00:00,Branch5,337.87,9.65,4.89
2025-05-06 11:00:00,Branch2,478.31,11.69,4.83
2024-08-28 17:00:00,Branch5,492.06,15.03,4.77
2024-05-06 12:00:00,Branch3,344.03,16.32,3.08
2024-09-04 19:00:00,Branch5,284.9,11.51,3.8
2024-04-13 22:00:00,Branch4,323.56,10.48,4.79
2025-06-12 05:00:00,Branch1,222.1,15.74,4.51
2024-04-23 07:00:00,Branch4,494.36,8.33,3.91
2024-03-19 12:00:00,Branch4,367.26,5.14,4.55
2025-05-28 18:00:00,Branch3,180.95,12.07,3.42
2024-06-30 05:00:00,Branch1,75.99,7.6,4.2
2025-04-19 17:00:00,Branch4,70.12,10.67,4.07
2024-08-03 19:00:00,Branch3,142.21,9.37,4.15
2025-03-30 06:00:00,Branch1,154.81,16.66,4.44
2024-10-02 10:00:00,Branch2,236.77,9.97,4.9
2024-09-24 22:00:00,Branch3,146.68,14.61,3.53
2024-10-25 02:00:00,Branch5,333.91,15.11,4.52
2025-07-30 04:00:00,Branch1,145.06,11.85,4.29
2025-02-26 17:00:00,Branch4,134.54,6.22,4.39
2024-09-27 08:00:00,Branch4,262.06,15.51,3.86
2024-07-16 09:00:00,Branch5,449.9,6.13,4.89
2024-09-28 21:00:00,Branch5,260.74,6.49,3.96
2024-06-09 10:00:00,Branch4,236.23,7.94,3.24
2024-01-29 17:00:00,Branch1,310.14,9.21,4.36
2025-07-19 04:00:00,Branch3,165.75,17.7,3.26
2025-02-26 14:00:00,Branch5,209.05,15.12,3.65
2024-08-03 15:00:00,Branch5,146.23,10.81,3.46
2025-07-27 22:00:00,Branch5,307.31,19.68,4.08
2024-12-26 08:00:00,Branch2,363.82,8.65,3.7
2024-07-30 14:00:00,Branch1,353.16,14.15,3.32
2025-03-06 02:00:00,Branch1,164.67,17.71,4.58
2025-05-22 00:00:00,Branch1,400.84,17.03,3.94
2025-07-12 18:00:00,Branch1,165.18,6.35,3.91
2025-06-02 04:00:00,Branch1,117.64,15.46,4.77
2024-08-15 00:00:00,Branch4,207.41,8.87,4.08
2024-02-19 03:00:00,Branch5,318.98,10.34,4.42
2025-06-03 21:00:00,Branch4,113.9,12.33,3.66
2025-05-04 21:00:00,Branch2,341.64,16.86,4.12
2025-01-13 02:00:00,Branch3,438.38,7.49,4.45
2024-09-23 22:00:00,Branch5,181.91,6.63,3.59
2024-12-23 23:00:00,Branch2,252.59,7.3,4.38
2024-10-14 19:00:00,Branch4,152.74,8.27,4.14
2025-01-01 16:00:00,Branch3,212.57,5.89,3.87
2025-08-09 19:00:00,Branch2,59.89,18.9,4.43
2024-03-09 06:00:00,Branch3,479.2,9.79,3.63
2024-08-24 07:00:00,Branch2,237.15,7.65,4.43
2024-10-15 16:00:00,Branch4,404.99,14.57,4.1
2025-03-06 20:00:00,Branch3,114.19,16.8,3.49
2024-02-27 14:00:00,Branch2,415.56,16.3,4.34
2024-02-28 11:00:00,Branch4,437.07,15.78,4.77
2025-01-10 11:00:00,Branch5,371.96,5.76,3.62
2024-05-17 04:00:00,Branch4,456.44,16.73,4.62
2025-01-10 11:00:00,Branch4,125.24,12.53,3.67
2024-01-18 11:00:00,Branch5,264.42,14.74,4.64
2025-06-01 03:00:00,Branch4,329.05,19.35,3.1
2024-07-07 05:00:00,Branch5,318.29,17.16,3.01
2024-05-17 14:00:00,Branch5,437.47,17.38,3.23
2024-11-23 09:00:00,Branch5,147.06,7.72,4.75
2025-02-08 04:00:00,Branch2,129.04,12.15,4.07
2024-11-23 22:00:00,Branch3,164.02,19.24,4.19
2024-08-25 05:00:00,Branch2,451.2,13.74,4.68
2024-02-01 23:00:00,Branch5,473.46,6.54,3.1
2024-03-26 04:00:00,Branch3,306.33,15.98,3.77
2025-09-09 10:00:00,Branch3,275.62,5.64,4.29
2025-09-10 22:00:00,Branch5,322.42,16.13,3.81
2025-08-26 18:00:00,Branch3,327.34,18.2,3.06
2025-03-06 11:00:00,Branch3,126.64,11.38,4.3
2025-04-12 13:00:00,Branch2,358.88,11.2,3.78
2024-03-05 13:00:00,Branch3,253.56,9.56,3.04
2025-09-08 06:00:00,Branch5,282.82,18.15,3.34
2025-02-18 20:00:00,Branch1,63.64,13.22,3.44
2024-09-12 20:00:00,Branch1,394.05,13.69,4.02
2025-03-27 13:00:00,Branch1,425.94,14.93,3.37
2024-06-03 20:00:00,Branch5,328.74,9.5,3.72
2025-06-17 05:00:00,Branch1,386.93,11.49,4.5
2025-07-16 06:00:00,Branch2,285.22,16.12,4.62
2024-07-05 17:00:00,Branch5,328.26,19.78,4.59
2025-08-01 13:00:00,Branch5,227.56,5.51,4.39
2024-11-25 02:00:00,Branch5,406.34,5.64,4.08
2024-09-29 20:00:00,Branch3,260.72,11.42,4.1
2024-04-05 13:00:00,Branch3,356.1,14.89,4.91
2024-07-20 13:00:00,Branch3,329.64,10.8,4.76
2024-11-19 06:00:00,Branch4,366.04,19.99,4.3
2025-03-30 04:00:00,Branch2,403.35,7.93,3.94
2024-10-10 01:00:00,Branch5,280.72,5.12,4.46
2024-11-14 06:00:00,Branch5,415.88,7.85,3.13
2024-11-29 01:00:00,Branch3,273.77,18.3,4.89
2024-09-07 07:00:00,Branch5,480.49,7.18,4.1
2024-08-18 22:00:00,Branch5,388.7,12.18,4.01
2025-01-13 20:00:00,Branch1,127.01,11.29,3.58
2025-08-23 00:00:00,Branch5,423.31,14.99,3.01
2025-04-14 20:00:00,Branch4,298.21,5.82,3.12
2024-09-21 20:00:00,Branch3,493.01,14.88,3.53
2025-03-01 01:00:00,Branch2,373.47,10.32,4.08
2024-12-17 09:00:00,Branch2,87.98,18.89,3.17
2025-09-09 20:00:00,Branch1,227.73,17.73,4.94
2024-11-03 12:00:00,Branch2,282.77,10.99,3.82
2024-04-09 09:00:00,Branch2,427.56,19.89,3.63
2025-08-19 04:00:00,Branch3,378.21,5.78,4.05
2024-06-26 20:00:00,Branch3,216.21,16.83,3.13
2024-01-28 23:00:00,Branch4,344.04,11.51,4.7
2024-01-07 19:00:00,Branch1,309.61,11.5,3.92
2024-12-26 16:00:00,Branch2,106.72,7.55,3.36
2025-04-13 02:00:00,Branch4,155.69,12.72,3.32
2024-07-10 08:00:00,Branch1,203.51,6.27,3.72
2024-07-18 19:00:00,Branch2,137.97,14.25,4.15
2025-03-19 02:00:00,Branch2,117.56,8.62,3.83
2024-07-18 22:00:00,Branch3,76.19,15.87,4.19
2024-09-08 12:00:00,Branch5,442.9,14.11,4.41
2024-04-08 03:00:00,Branch1,180.02,16.2,4.5
2024-09-02 07:00:00,Branch2,180.64,16.25,3.8
2025-06-03 14:00:00,Branch1,142.8,7.95,4.43
2025-06-22 04:00:00,Branch4,263.93,5.01,3.28
2024-11-27 17:00:00,Branch4,281.41,10.49,4.03
2025-03-23 21:00:00,Branch5,143.73,18.79,3.15
2024-08-30 19:00:00,Branch2,323.86,13.67,3.49
2024-12-30 01:00:00,Branch3,375.35,15.91,4.17
2025-08-01 03:00:00,Branch2,218.23,18.19,4.48
2024-07-15 15:00:00,Branch1,313.45,18.59,3.19
2025-05-16 03:00:00,Branch4,276.04,12.94,3.41
2024-01-25 17:00:00,Branch1,138.0,13.11,4.98
2024-07-20 15:00:00,Branch5,378.5,17.76,3.68
2024-11-04 02:00:00,Branch4,410.65,17.11,3.57
2025-08-08 16:00:00,Branch3,341.96,15.48,3.17
2025-05-14 20:00:00,Branch4,195.75,14.07,4.39
2025-02-06 03:00:00,Branch2,467.06,14.26,4.02
2025-08-16 04:00:00,Branch2,254.91,10.44,3.32
2024-05-25 13:00:00,Branch4,169.65,17.61,4.27
2025-03-25 17:00:00,Branch5,233.71,14.27,4.05
2024-09-13 20:00:00,Branch2,361.43,8.35,4.13
2025-09-12 09:00:00,Branch2,430.67,8.6,4.99
2025-03-19 04:00:00,Branch3,210.46,17.92,3.06
2024-04-21 08:00:00,Branch4,154.68,14.39,4.83
2024-06-24 00:00:00,Branch2,331.92,10.98,4.68
2025-08-28 07:00:00,Branch5,464.55,7.81,3.83
2024-01-01 16:00:00,Branch1,132.48,14.15,4.76
2024-05-12 23:00:00,Branch4,411.36,7.76,4.3
2024-01-17 08:00:00,Branch3,264.47,12.05,4.78
2024-12-25 00:00:00,Branch2,409.78,15.16,4.19
2024-09-18 08:00:00,Branch5,277.49,13.48,3.43
2024-01-24 19:00:00,Branch4,219.8,18.83,4.15
2024-05-31 07:00:00,Branch5,363.53,5.6,3.36
2024-09-14 04:00:00,Branch5,455.28,9.2,3.28
2025-01-23 00:00:00,Branch3,194.11,5.86,4.31
2024-10-26 01:00:00,Branch4,257.34,7.92,4.89
2024-12-17 09:00:00,Branch2,153.23,6.86,4.18
2024-06-11 09:00:00,Branch3,132.53,15.99,4.59
2025-05-26 23:00:00,Branch2,400.05,10.54,3.34
2024-12-04 11:00:00,Branch1,140.3,18.88,4.31
2024-04-04 23:00:00,Branch5,406.99,5.35,4.47
2025-01-09 04:00:00,Branch1,243.15,14.79,3.08
2024-11-06 11:00:00,Branch5,497.77,19.56,3.19
2025-01-06 02:00:00,Branch3,138.8,7.64,4.56
2025-06-27 14:00:00,Branch2,91.84,11.64,3.88
2025-04-05 01:00:00,Branch2,83.94,15.53,3.81
2024-02-02 07:00:00,Branch3,425.94,14.5,4.84
2025-05-24 02:00:00,Branch4,247.0,13.49,4.98
2024-10-13 05:00:00,Branch1,51.41,9.9,4.53
2024-04-03 15:00:00,Branch1,443.65,15.92,4.59
2024-10-22 08:00:00,Branch2,444.61,14.8,3.42
2024-01-04 06:00:00,Branch2,412.89,7.44,3.38
2024-12-02 16:00:00,Branch2,161.74,19.46,4.96
2024-10-22 19:00:00,Branch3,217.74,13.34,4.39
2024-06-12 14:00:00,Branch4,385.22,12.88,4.37
